antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Pleated'}),frozenset({'Trench Coat'}),0.13595166163141995,0.1339375629405841,0.021148036253776436,0.15555555555555556,1.1614035087719299,0.0029390020171411353,1.0256002544124663,0.1608391608391608
frozenset({'Trench Coat'}),frozenset({'Pleated'}),0.1339375629405841,0.13595166163141995,0.021148036253776436,0.15789473684210525,1.1614035087719297,0.0029390020171411353,1.026057401812689,0.16046511627906973
frozenset({'Wool'}),frozenset({'Mandarin Collar'}),0.11883182275931521,0.11681772406847936,0.016112789526686808,0.13559322033898305,1.1607247223845705,0.0022311264450346775,1.021720672156073,0.15714285714285706
frozenset({'Mandarin Collar'}),frozenset({'Wool'}),0.11681772406847936,0.11883182275931521,0.016112789526686808,0.13793103448275862,1.1607247223845703,0.0022311264450346775,1.0221550855991943,0.15678449258836935
frozenset({'Dress'}),frozenset({'Drawstring'}),0.11883182275931521,0.13897280966767372,0.019133937562940583,0.16101694915254236,1.1586219602063375,0.002619545276147533,1.0262748329213587,0.1553684210526315
frozenset({'Drawstring'}),frozenset({'Dress'}),0.13897280966767372,0.11883182275931521,0.019133937562940583,0.13768115942028983,1.1586219602063372,0.002619545276147533,1.0218588946152478,0.1590027700831024
frozenset({'Camp Collared'}),frozenset({'Relaxed Leg'}),0.13695871097683787,0.13997985901309165,0.022155085599194362,0.16176470588235295,1.15562843842573,0.0029836245460418305,1.0259889401247329,0.15604115837488072
frozenset({'Relaxed Leg'}),frozenset({'Camp Collared'}),0.13997985901309165,0.13695871097683787,0.022155085599194362,0.15827338129496404,1.15562843842573,0.0029836245460418305,1.0253225570446114,0.15658931232701728
frozenset({'Linen'}),frozenset({'Coach'}),0.12185297079556898,0.12890231621349446,0.01812688821752266,0.14876033057851243,1.154054752066116,0.0024197580444785226,1.023328346972497,0.15201325178389413
frozenset({'Coach'}),frozenset({'Linen'}),0.12890231621349446,0.12185297079556898,0.01812688821752266,0.140625,1.1540547520661157,0.0024197580444785226,1.0218438158015197,0.153243416827232
frozenset({'Parka'}),frozenset({'Drawstring'}),0.12588116817724068,0.13897280966767372,0.02014098690835851,0.16,1.151304347826087,0.0026469272825184152,1.0250323694432457,0.15034562211981572
frozenset({'Drawstring'}),frozenset({'Parka'}),0.13897280966767372,0.12588116817724068,0.02014098690835851,0.14492753623188404,1.1513043478260867,0.0026469272825184152,1.0222745660300065,0.15263157894736845
frozenset({'Coach'}),frozenset({'Flannel'}),0.12890231621349446,0.13595166163141995,0.02014098690835851,0.15625,1.1493055555555556,0.0026165028309952133,1.0240572899183171,0.14913294797687857
frozenset({'Flannel'}),frozenset({'Coach'}),0.13595166163141995,0.12890231621349446,0.02014098690835851,0.14814814814814814,1.1493055555555556,0.0026165028309952133,1.0225929331406804,0.15034965034965028
frozenset({'Windbreaker'}),frozenset({'Henley'}),0.1339375629405841,0.14400805639476336,0.022155085599194362,0.16541353383458648,1.148640832851359,0.002866997481869561,1.0256480044999683,0.14941860465116275
frozenset({'Henley'}),frozenset({'Windbreaker'}),0.14400805639476336,0.1339375629405841,0.022155085599194362,0.15384615384615385,1.148640832851359,0.002866997481869561,1.0235283347065824,0.15117647058823522
frozenset({'Denim'}),frozenset({'Flannel'}),0.23867069486404835,0.13595166163141995,0.03726082578046324,0.1561181434599156,1.1483356774496014,0.00481314823097026,1.0238972809667675,0.16966966966966945
frozenset({'Flannel'}),frozenset({'Denim'}),0.13595166163141995,0.23867069486404835,0.03726082578046324,0.274074074074074,1.1483356774496012,0.00481314823097026,1.048769961156668,0.1494991494991493
frozenset({'Trench Coat'}),frozenset({'Joggers'}),0.1339375629405841,0.1510574018126888,0.023162134944612285,0.17293233082706766,1.144812030075188,0.002929874681684177,1.0264487778082945,0.1460566228513651
frozenset({'Joggers'}),frozenset({'Trench Coat'}),0.1510574018126888,0.1339375629405841,0.023162134944612285,0.15333333333333335,1.144812030075188,0.002929874681684177,1.0229083902276566,0.14900201144979117
frozenset({'Relaxed Leg'}),frozenset({'Joggers'}),0.13997985901309165,0.1510574018126888,0.02416918429003021,0.1726618705035971,1.1430215827338128,0.003024190481406095,1.0261132273742284,0.14549180327868846
frozenset({'Joggers'}),frozenset({'Relaxed Leg'}),0.1510574018126888,0.13997985901309165,0.02416918429003021,0.16,1.1430215827338128,0.003024190481406095,1.023833501174891,0.1473902728351126
frozenset({'Peacoat'}),frozenset({'Denim'}),0.12185297079556898,0.23867069486404835,0.03323262839879154,0.27272727272727276,1.1426927502876871,0.0041498951877645025,1.0468277945619335,0.1422018348623853
frozenset({'Denim'}),frozenset({'Peacoat'}),0.23867069486404835,0.12185297079556898,0.03323262839879154,0.13924050632911392,1.142692750287687,0.0041498951877645025,1.0202002251051476,0.164021164021164
frozenset({'Cargo Pants'}),frozenset({'Cardigan'}),0.12890231621349446,0.1299093655589124,0.019133937562940583,0.1484375,1.142623546511628,0.002388319444571213,1.0217578092519193,0.14329175540006084
frozenset({'Cardigan'}),frozenset({'Cargo Pants'}),0.1299093655589124,0.12890231621349446,0.019133937562940583,0.14728682170542634,1.1426235465116277,0.002388319444571213,1.0215600109859928,0.1434576023391813
frozenset({'Mandarin Collar'}),frozenset({'Pleated'}),0.11681772406847936,0.13595166163141995,0.01812688821752266,0.15517241379310345,1.1413793103448275,0.0022453245224121725,1.022751094395462,0.1402508551881414
frozenset({'Pleated'}),frozenset({'Mandarin Collar'}),0.13595166163141995,0.11681772406847936,0.01812688821752266,0.13333333333333333,1.1413793103448275,0.0022453245224121725,1.0190564722286777,0.14335664335664336
frozenset({'Cargo Pants'}),frozenset({'Camp Collared'}),0.12890231621349446,0.13695871097683787,0.02014098690835851,0.15625,1.1408547794117647,0.0024866918378295584,1.0228637499533773,0.14173410404624268
frozenset({'Camp Collared'}),frozenset({'Cargo Pants'}),0.13695871097683787,0.12890231621349446,0.02014098690835851,0.14705882352941177,1.1408547794117647,0.0024866918378295584,1.0212869396117652,0.1430571761960326
frozenset({'Leather'}),frozenset({'Bomber'}),0.12185297079556898,0.14501510574018128,0.02014098690835851,0.1652892561983471,1.1398071625344353,0.0024704654636838533,1.0242888337172085,0.1396788990825688
frozenset({'Bomber'}),frozenset({'Leather'}),0.14501510574018128,0.12185297079556898,0.02014098690835851,0.13888888888888887,1.139807162534435,0.0024704654636838533,1.0197836468180488,0.14346289752650174
frozenset({'Wool'}),frozenset({'Windbreaker'}),0.11883182275931521,0.1339375629405841,0.01812688821752266,0.15254237288135594,1.1389065885051612,0.002210843477352547,1.0219536757301109,0.13841269841269851
frozenset({'Windbreaker'}),frozenset({'Wool'}),0.1339375629405841,0.11883182275931521,0.01812688821752266,0.13533834586466167,1.1389065885051612,0.002210843477352547,1.019090152808792,0.140826873385013
frozenset({'Drawstring'}),frozenset({'Relaxed Leg'}),0.13897280966767372,0.13997985901309165,0.022155085599194362,0.15942028985507248,1.1388802001876759,0.002701691295260173,1.0231274091051152,0.1416267942583731
frozenset({'Relaxed Leg'}),frozenset({'Drawstring'}),0.13997985901309165,0.13897280966767372,0.022155085599194362,0.15827338129496404,1.1388802001876759,0.002701691295260173,1.0229297389418237,0.14179263359591218
frozenset({'Tracksuit Bottoms'}),frozenset({'Camp Collared'}),0.1228600201409869,0.13695871097683787,0.019133937562940583,0.1557377049180328,1.1371142719382834,0.002307187573842677,1.022243080202192,0.13747054202670841
frozenset({'Camp Collared'}),frozenset({'Tracksuit Bottoms'}),0.13695871097683787,0.1228600201409869,0.019133937562940583,0.13970588235294115,1.1371142719382834,0.002307187573842677,1.019581515049793,0.13971626850089036
frozenset({'Linen'}),frozenset({'Puffer'}),0.12185297079556898,0.1309164149043303,0.01812688821752266,0.14876033057851243,1.1363000635727911,0.002174334135524706,1.0209622698696703,0.13659531090723756
frozenset({'Puffer'}),frozenset({'Linen'}),0.1309164149043303,0.12185297079556898,0.01812688821752266,0.13846153846153847,1.136300063572791,0.002174334135524706,1.0192778017551432,0.13801982747521568
frozenset({'Linen'}),frozenset({'Chinos'}),0.12185297079556898,0.12386706948640483,0.017119838872104734,0.14049586776859505,1.134247127595243,0.0020262684714451324,1.0193469672321636,0.1347814355099839
frozenset({'Chinos'}),frozenset({'Linen'}),0.12386706948640483,0.12185297079556898,0.017119838872104734,0.13821138211382114,1.134247127595243,0.0020262684714451324,1.0189819301145755,0.1350912778904666
frozenset({'Coach'}),frozenset({'Puffer'}),0.12890231621349446,0.1309164149043303,0.019133937562940583,0.1484375,1.1338341346153846,0.002258508451405558,1.020575219194915,0.13550349863097044
frozenset({'Puffer'}),frozenset({'Coach'}),0.1309164149043303,0.12890231621349446,0.019133937562940583,0.14615384615384613,1.1338341346153844,0.002258508451405558,1.0202044945247362,0.1358175275965115
frozenset({'Peacoat'}),frozenset({'Slim-Fit'}),0.12185297079556898,0.14602215508559918,0.02014098690835851,0.1652892561983471,1.1319464234824739,0.0023477535092069485,1.0230823686598267,0.13274082568807355
frozenset({'Slim-Fit'}),frozenset({'Peacoat'}),0.14602215508559918,0.12185297079556898,0.02014098690835851,0.13793103448275865,1.1319464234824739,0.0023477535092069485,1.01865055387714,0.13649764150943408
frozenset({'Flannel'}),frozenset({'Henley'}),0.13595166163141995,0.14400805639476336,0.022155085599194362,0.16296296296296298,1.1316239316239316,0.002576951044015053,1.0226452423602386,0.13461538461538455
frozenset({'Henley'}),frozenset({'Flannel'}),0.14400805639476336,0.13595166163141995,0.022155085599194362,0.15384615384615385,1.1316239316239316,0.002576951044015053,1.0211480362537764,0.1358823529411764
frozenset({'High-Waisted'}),frozenset({'Flannel'}),0.1309164149043303,0.13595166163141995,0.02014098690835851,0.15384615384615385,1.1316239316239316,0.00234268276728641,1.0211480362537764,0.1338354577056777
frozenset({'Flannel'}),frozenset({'High-Waisted'}),0.13595166163141995,0.1309164149043303,0.02014098690835851,0.14814814814814814,1.1316239316239316,0.00234268276728641,1.0202285564166558,0.13461538461538447
frozenset({'Leather'}),frozenset({'Drawstring'}),0.12185297079556898,0.13897280966767372,0.019133937562940583,0.15702479338842976,1.129895795903701,0.0021996878451273696,1.0214146081393283,0.13091501690004817
frozenset({'Drawstring'}),frozenset({'Leather'}),0.13897280966767372,0.12185297079556898,0.019133937562940583,0.13768115942028983,1.1298957959037008,0.0021996878451273696,1.0183553784051385,0.13351800554016607
frozenset({'Cords'}),frozenset({'Trench Coat'}),0.11983887210473314,0.1339375629405841,0.01812688821752266,0.1512605042016807,1.1293359449042777,0.002075961742266357,1.0204101981195097,0.1301169590643274
frozenset({'Trench Coat'}),frozenset({'Cords'}),0.1339375629405841,0.11983887210473314,0.01812688821752266,0.13533834586466167,1.1293359449042777,0.002075961742266357,1.017925478348439,0.13223514211886297
frozenset({'Relaxed Leg'}),frozenset({'Trench Coat'}),0.13997985901309165,0.1339375629405841,0.021148036253776436,0.1510791366906475,1.1279818250662628,0.002399475076796387,1.020192192807278,0.13192818110850899
frozenset({'Trench Coat'}),frozenset({'Relaxed Leg'}),0.1339375629405841,0.13997985901309165,0.021148036253776436,0.15789473684210525,1.1279818250662625,0.002399475076796387,1.0212739174219538,0.13100775193798453
frozenset({'Drawstring'}),frozenset({'Casual Slim Fit'}),0.13897280966767372,0.14803625377643503,0.023162134944612285,0.16666666666666666,1.1258503401360545,0.0025891208246243344,1.022356495468278,0.1298245614035088
frozenset({'Casual Slim Fit'}),frozenset({'Drawstring'}),0.14803625377643503,0.13897280966767372,0.023162134944612285,0.1564625850340136,1.1258503401360545,0.0025891208246243344,1.0207338466036449,0.13120567375886527
frozenset({'Tracksuit Bottoms'}),frozenset({'Chinos'}),0.1228600201409869,0.12386706948640483,0.017119838872104734,0.13934426229508198,1.1249500199920033,0.0019015282202000123,1.0179830240253203,0.12662929695414343
frozenset({'Chinos'}),frozenset({'Tracksuit Bottoms'}),0.12386706948640483,0.1228600201409869,0.017119838872104734,0.13821138211382114,1.1249500199920033,0.0019015282202000123,1.0178133728552698,0.12677484787018267
frozenset({'Puffer'}),frozenset({'Joggers'}),0.1309164149043303,0.1510574018126888,0.022155085599194362,0.16923076923076924,1.1203076923076924,0.0023791921091142545,1.0218753496699118,0.12356473190772155
frozenset({'Joggers'}),frozenset({'Puffer'}),0.1510574018126888,0.1309164149043303,0.022155085599194362,0.1466666666666667,1.1203076923076924,0.0023791921091142545,1.018457326283988,0.1264962795211906
frozenset({'Chinos'}),frozenset({'High-Waisted'}),0.12386706948640483,0.1309164149043303,0.01812688821752266,0.14634146341463417,1.1178236397748593,0.0019106555556569725,1.0180693425406417,0.1203065134099618
frozenset({'High-Waisted'}),frozenset({'Chinos'}),0.1309164149043303,0.12386706948640483,0.01812688821752266,0.13846153846153847,1.1178236397748593,0.0019106555556569725,1.0169400086318514,0.12128234839706462
frozenset({'Dress'}),frozenset({'Cargo Pants'}),0.11883182275931521,0.12890231621349446,0.017119838872104734,0.1440677966101695,1.1176509533898304,0.0018021416785575575,1.0177180860079966,0.11946218487394965
frozenset({'Cargo Pants'}),frozenset({'Dress'}),0.12890231621349446,0.11883182275931521,0.017119838872104734,0.1328125,1.1176509533898304,0.0018021416785575575,1.0161218620433121,0.12084325059503576
frozenset({'Coach'}),frozenset({'Relaxed Leg'}),0.12890231621349446,0.13997985901309165,0.02014098690835851,0.15625,1.1162320143884892,0.002097258858332597,1.019283130058558,0.11953757225433521
frozenset({'Relaxed Leg'}),frozenset({'Coach'}),0.13997985901309165,0.12890231621349446,0.02014098690835851,0.14388489208633093,1.1162320143884892,0.002097258858332597,1.0175006558514645,0.1210772833723653
frozenset({'Wool'}),frozenset({'Peacoat'}),0.11883182275931521,0.12185297079556898,0.016112789526686808,0.13559322033898305,1.1127608908810758,0.0016327788984117422,1.015895582805126,0.115
frozenset({'Peacoat'}),frozenset({'Wool'}),0.12185297079556898,0.11883182275931521,0.016112789526686808,0.1322314049586777,1.1127608908810758,0.0016327788984117422,1.0154414232964082,0.11539564220183487
frozenset({'Polo'}),frozenset({'Pleated'}),0.11983887210473314,0.13595166163141995,0.01812688821752266,0.1512605042016807,1.1126050420168068,0.0018345944268489713,1.0180371511471389,0.1149885583524028
frozenset({'Pleated'}),frozenset({'Polo'}),0.13595166163141995,0.11983887210473314,0.01812688821752266,0.13333333333333333,1.1126050420168065,0.0018345944268489713,1.0155705321868465,0.1171328671328672
frozenset({'Casual Slim Fit'}),frozenset({'Pullover'}),0.14803625377643503,0.13494461228600202,0.022155085599194362,0.14965986394557826,1.1090466037161135,0.002178390729061133,1.0173051359516616,0.11540941328175376
frozenset({'Pullover'}),frozenset({'Casual Slim Fit'}),0.13494461228600202,0.14803625377643503,0.022155085599194362,0.16417910447761194,1.1090466037161133,0.002178390729061133,1.0193137678031938,0.11366282146258869
frozenset({'Cords'}),frozenset({'Henley'}),0.11983887210473314,0.14400805639476336,0.019133937562940583,0.15966386554621848,1.1087148145971673,0.00187617451059734,1.0186304128902317,0.11140551607852561
frozenset({'Henley'}),frozenset({'Cords'}),0.14400805639476336,0.11983887210473314,0.019133937562940583,0.13286713286713284,1.1087148145971673,0.00187617451059734,1.0150245265243802,0.11455108359133105
frozenset({'Cuban Collar'}),frozenset({'Shearling'}),0.11681772406847936,0.13997985901309165,0.01812688821752266,0.15517241379310345,1.1085338625651202,0.0017747596721866751,1.01798302402532,0.11085772203218033
frozenset({'Shearling'}),frozenset({'Cuban Collar'}),0.13997985901309165,0.11681772406847936,0.01812688821752266,0.12949640287769784,1.1085338625651202,0.0017747596721866751,1.0145647632601766,0.1138433515482695
frozenset({'Parka'}),frozenset({'Cardigan'}),0.12588116817724068,0.1299093655589124,0.01812688821752266,0.14400000000000002,1.10846511627907,0.001773745523802571,1.0164610215433267,0.11194316436251928
frozenset({'Cardigan'}),frozenset({'Parka'}),0.1299093655589124,0.12588116817724068,0.01812688821752266,0.13953488372093026,1.10846511627907,0.001773745523802571,1.0158678315778014,0.1124614197530865
frozenset({'Cords'}),frozenset({'Cargo Pants'}),0.11983887210473314,0.12890231621349446,0.017119838872104734,0.14285714285714285,1.1082589285714286,0.0016723306853919026,1.0162806310842565,0.11098398169336385
frozenset({'Cargo Pants'}),frozenset({'Cords'}),0.12890231621349446,0.11983887210473314,0.017119838872104734,0.1328125,1.1082589285714286,0.0016723306853919026,1.0149605799152628,0.11213872832369942
frozenset({'Chambray'}),frozenset({'Camp Collared'}),0.13293051359516617,0.13695871097683787,0.02014098690835851,0.15151515151515152,1.106283422459893,0.0019349951168755285,1.0171558049201552,0.11080139372822287
frozenset({'Camp Collared'}),frozenset({'Chambray'}),0.13695871097683787,0.13293051359516617,0.02014098690835851,0.14705882352941177,1.106283422459893,0.0019349951168755285,1.0165642254401501,0.11131855309218192
frozenset({'Puffer'}),frozenset({'Slim-Fit'}),0.1309164149043303,0.14602215508559918,0.021148036253776436,0.16153846153846155,1.1062599469496024,0.0020313392133656655,1.018505686595157,0.11052254041825309
frozenset({'Slim-Fit'}),frozenset({'Puffer'}),0.14602215508559918,0.1309164149043303,0.021148036253776436,0.14482758620689656,1.1062599469496022,0.0020313392133656655,1.0162670954747752,0.1124775381850854
frozenset({'Trench Coat'}),frozenset({'Flannel'}),0.1339375629405841,0.13595166163141995,0.02014098690835851,0.15037593984962405,1.1060985797827902,0.001931952671723209,1.0169772478143464,0.1107558139534883
frozenset({'Windbreaker'}),frozenset({'Flannel'}),0.1339375629405841,0.13595166163141995,0.02014098690835851,0.15037593984962405,1.1060985797827902,0.001931952671723209,1.0169772478143464,0.1107558139534883
frozenset({'Flannel'}),frozenset({'Trench Coat'}),0.13595166163141995,0.1339375629405841,0.02014098690835851,0.14814814814814814,1.1060985797827902,0.001931952671723209,1.0166819913306187,0.11101398601398592
frozenset({'Flannel'}),frozenset({'Windbreaker'}),0.13595166163141995,0.1339375629405841,0.02014098690835851,0.14814814814814814,1.1060985797827902,0.001931952671723209,1.0166819913306187,0.11101398601398592
frozenset({'Cuban Collar'}),frozenset({'Cropped'}),0.11681772406847936,0.12487411883182276,0.016112789526686808,0.13793103448275862,1.1045606229143492,0.001525279169696435,1.0151460221550856,0.10718358038768529
frozenset({'Cropped'}),frozenset({'Cuban Collar'}),0.12487411883182276,0.11681772406847936,0.016112789526686808,0.12903225806451613,1.1045606229143492,0.001525279169696435,1.0140240945880423,0.10817031070195626
frozenset({'Cords'}),frozenset({'Oxford Cloth'}),0.11983887210473314,0.13695871097683787,0.01812688821752266,0.1512605042016807,1.1044241225902127,0.0017139107691402748,1.0168506276609535,0.10742435799644029
frozenset({'Oxford Cloth'}),frozenset({'Cords'}),0.13695871097683787,0.11983887210473314,0.01812688821752266,0.1323529411764706,1.1044241225902125,0.0017139107691402748,1.0144229948623416,0.10955529625307914
frozenset({'Polo'}),frozenset({'Peacoat'}),0.11983887210473314,0.12185297079556898,0.016112789526686808,0.13445378151260504,1.1034099590249322,0.0015100669439348357,1.014558218207061,0.10647883295194513
frozenset({'Peacoat'}),frozenset({'Polo'}),0.12185297079556898,0.11983887210473314,0.016112789526686808,0.1322314049586777,1.1034099590249322,0.0015100669439348357,1.014280918812641,0.10672305045871566
frozenset({'Camp Collared'}),frozenset({'Shearling'}),0.13695871097683787,0.13997985901309165,0.021148036253776436,0.15441176470588236,1.1030998730427422,0.001976575200623904,1.0170672971671264,0.10829582708229149
frozenset({'Oxford Cloth'}),frozenset({'Shearling'}),0.13695871097683787,0.13997985901309165,0.021148036253776436,0.15441176470588236,1.1030998730427422,0.001976575200623904,1.0170672971671264,0.10829582708229149
frozenset({'Shearling'}),frozenset({'Camp Collared'}),0.13997985901309165,0.13695871097683787,0.021148036253776436,0.1510791366906475,1.1030998730427422,0.001976575200623904,1.0166333828323688,0.10867625738820118
frozenset({'Shearling'}),frozenset({'Oxford Cloth'}),0.13997985901309165,0.13695871097683787,0.021148036253776436,0.1510791366906475,1.1030998730427422,0.001976575200623904,1.0166333828323688,0.10867625738820118
frozenset({'Wool'}),frozenset({'High-Waisted'}),0.11883182275931521,0.1309164149043303,0.017119838872104734,0.1440677966101695,1.1004563233376794,0.0015628026599083817,1.0153649806068221,0.10359663865546218
frozenset({'High-Waisted'}),frozenset({'Wool'}),0.1309164149043303,0.11883182275931521,0.017119838872104734,0.13076923076923078,1.1004563233376792,0.0015628026599083817,1.0137333012503453,0.10503714811532955
frozenset({'Coach'}),frozenset({'Pullover'}),0.12890231621349446,0.13494461228600202,0.019133937562940583,0.1484375,1.0999883395522387,0.001739264478742942,1.0158448589668967,0.10435047155460901
frozenset({'Pullover'}),frozenset({'Coach'}),0.13494461228600202,0.12890231621349446,0.019133937562940583,0.1417910447761194,1.0999883395522387,0.001739264478742942,1.0150181706729717,0.10507934562833156
frozenset({'Cardigan'}),frozenset({'Casual Slim Fit'}),0.1299093655589124,0.14803625377643503,0.021148036253776436,0.16279069767441862,1.099667774086379,0.0019167404459616115,1.0176233635448138,0.10416666666666673
frozenset({'Casual Slim Fit'}),frozenset({'Cardigan'}),0.14803625377643503,0.1299093655589124,0.021148036253776436,0.14285714285714288,1.099667774086379,0.0019167404459616115,1.0151057401812689,0.10638297872340431
frozenset({'Windbreaker'}),frozenset({'Cardigan'}),0.1339375629405841,0.1299093655589124,0.019133937562940583,0.14285714285714285,1.0996677740863787,0.001734193736822407,1.0151057401812689,0.10465116279069753
frozenset({'Cardigan'}),frozenset({'Windbreaker'}),0.1299093655589124,0.1339375629405841,0.019133937562940583,0.14728682170542634,1.0996677740863785,0.001734193736822407,1.0156550398242241,0.10416666666666653
frozenset({'Drawstring'}),frozenset({'Bomber'}),0.13897280966767372,0.14501510574018128,0.022155085599194362,0.15942028985507248,1.0993357487922706,0.0020019289102265678,1.0171372017918534,0.10494417862838898
frozenset({'Bomber'}),frozenset({'Drawstring'}),0.14501510574018128,0.13897280966767372,0.022155085599194362,0.15277777777777776,1.0993357487922704,0.0020019289102265678,1.0162943885889753,0.10568583360102778
frozenset({'Shearling'}),frozenset({'Henley'}),0.13997985901309165,0.14400805639476336,0.022155085599194362,0.15827338129496404,1.0990592141671278,0.0019968581683060364,1.0169476936848538,0.10480093676814982
frozenset({'Henley'}),frozenset({'Shearling'}),0.14400805639476336,0.13997985901309165,0.022155085599194362,0.15384615384615385,1.0990592141671278,0.0019968581683060364,1.0163874393481644,0.10529411764705876
frozenset({'Chinos'}),frozenset({'Wool'}),0.12386706948640483,0.11883182275931521,0.016112789526686808,0.13008130081300814,1.0946672178586194,0.0013934398797625681,1.0129316429963011,0.09870689655172417
frozenset({'Wool'}),frozenset({'Chinos'}),0.11883182275931521,0.12386706948640483,0.016112789526686808,0.13559322033898305,1.0946672178586192,0.0013934398797625681,1.0135655470647473,0.09814285714285718
frozenset({'Cropped'}),frozenset({'Relaxed Leg'}),0.12487411883182276,0.13997985901309165,0.019133937562940583,0.1532258064516129,1.0946275237874217,0.0016540760144779822,1.0156428331654919,0.09878262976197687
frozenset({'Relaxed Leg'}),frozenset({'Cropped'}),0.13997985901309165,0.12487411883182276,0.019133937562940583,0.13669064748201437,1.0946275237874217,0.0016540760144779822,1.0136874790198054,0.10051768766177739
frozenset({'Cords'}),frozenset({'Tracksuit Bottoms'}),0.11983887210473314,0.1228600201409869,0.016112789526686808,0.13445378151260504,1.0943656150984984,0.001389383286226141,1.0133947340118696,0.09796910755148741
frozenset({'Tracksuit Bottoms'}),frozenset({'Cords'}),0.1228600201409869,0.11983887210473314,0.016112789526686808,0.13114754098360656,1.0943656150984984,0.001389383286226141,1.0130156377662507,0.0983065442020666
frozenset({'Leather'}),frozenset({'Flannel'}),0.12185297079556898,0.13595166163141995,0.01812688821752266,0.14876033057851243,1.0942148760330581,0.0015607743631401716,1.015047077112604,0.0980504587155965
frozenset({'Leather'}),frozenset({'Pleated'}),0.12185297079556898,0.13595166163141995,0.01812688821752266,0.14876033057851243,1.0942148760330581,0.0015607743631401716,1.015047077112604,0.0980504587155965
frozenset({'Flannel'}),frozenset({'Leather'}),0.13595166163141995,0.12185297079556898,0.01812688821752266,0.13333333333333333,1.094214876033058,0.0015607743631401716,1.0132465721589587,0.09965034965034984
frozenset({'Pleated'}),frozenset({'Leather'}),0.13595166163141995,0.12185297079556898,0.01812688821752266,0.13333333333333333,1.094214876033058,0.0015607743631401716,1.0132465721589587,0.09965034965034984
frozenset({'Bomber'}),frozenset({'Slim-Fit'}),0.14501510574018128,0.14602215508559918,0.023162134944612285,0.1597222222222222,1.0938218390804597,0.0019867166844649703,1.016304212129535,0.10032263020433244
frozenset({'Slim-Fit'}),frozenset({'Bomber'}),0.14602215508559918,0.14501510574018128,0.023162134944612285,0.15862068965517243,1.0938218390804597,0.0019867166844649703,1.0161705710465059,0.10044093519278094
frozenset({'Cords'}),frozenset({'Denim'}),0.11983887210473314,0.23867069486404835,0.03121852970795569,0.26050420168067223,1.091479629826614,0.00261650283099521,1.0295248558088437,0.0952240348416622
frozenset({'Denim'}),frozenset({'Cords'}),0.23867069486404835,0.11983887210473314,0.03121852970795569,0.13080168776371306,1.091479629826614,0.00261650283099521,1.0126125597630011,0.11008704557091636
frozenset({'High-Waisted'}),frozenset({'Trench Coat'}),0.1309164149043303,0.1339375629405841,0.019133937562940583,0.14615384615384613,1.091208791208791,0.0015993120017362208,1.0143073587182347,0.09617612977983771
frozenset({'High-Waisted'}),frozenset({'Windbreaker'}),0.1309164149043303,0.1339375629405841,0.019133937562940583,0.14615384615384613,1.091208791208791,0.0015993120017362208,1.0143073587182347,0.09617612977983771
frozenset({'Trench Coat'}),frozenset({'High-Waisted'}),0.1339375629405841,0.1309164149043303,0.019133937562940583,0.14285714285714285,1.091208791208791,0.0015993120017362208,1.0139308492782813,0.09651162790697668
frozenset({'Windbreaker'}),frozenset({'High-Waisted'}),0.1339375629405841,0.1309164149043303,0.019133937562940583,0.14285714285714285,1.091208791208791,0.0015993120017362208,1.0139308492782813,0.09651162790697668
frozenset({'Polo'}),frozenset({'Puffer'}),0.11983887210473314,0.1309164149043303,0.017119838872104734,0.14285714285714285,1.091208791208791,0.0014309633699745132,1.0139308492782813,0.09496567505720815
frozenset({'Puffer'}),frozenset({'Polo'}),0.1309164149043303,0.11983887210473314,0.017119838872104734,0.13076923076923078,1.091208791208791,0.0014309633699745132,1.0125747489060593,0.09617612977983768
frozenset({'Cuban Collar'}),frozenset({'Dress'}),0.11681772406847936,0.11883182275931521,0.015105740181268883,0.12931034482758622,1.0881794272355347,0.0012240770996167528,1.012034738217024,0.09175218548080573
frozenset({'Dress'}),frozenset({'Cuban Collar'}),0.11883182275931521,0.11681772406847936,0.015105740181268883,0.1271186440677966,1.0881794272355347,0.0012240770996167528,1.0118010539798004,0.09196190476190473
frozenset({'Linen'}),frozenset({'Oxford Cloth'}),0.12185297079556898,0.13695871097683787,0.01812688821752266,0.14876033057851243,1.086169178415168,0.0014380624086632633,1.0138640385611906,0.09034148827726822
frozenset({'Oxford Cloth'}),frozenset({'Linen'}),0.13695871097683787,0.12185297079556898,0.01812688821752266,0.1323529411764706,1.0861691784151677,0.0014380624086632633,1.0121016607779882,0.09192272786205122
frozenset({'Cords'}),frozenset({'Chinos'}),0.11983887210473314,0.12386706948640483,0.016112789526686808,0.13445378151260504,1.0854683336749333,0.0012686996285174463,1.012231249816678,0.0894593821510297
frozenset({'Chinos'}),frozenset({'Cords'}),0.12386706948640483,0.11983887210473314,0.016112789526686808,0.13008130081300814,1.0854683336749333,0.0012686996285174463,1.0117740068328769,0.08987068965517236
frozenset({'Tracksuit Bottoms'}),frozenset({'Pleated'}),0.1228600201409869,0.13595166163141995,0.01812688821752266,0.1475409836065574,1.0852459016393443,0.00142386433128577,1.0135951661631422,0.08955223880597028
